Router Name,Country Code,Bandwidth (KB/s),Uptime (Hours),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit,FirstSeen,ASName,ASNumber,ConsensusBandwidth,OrAddress
maisterik,FI,48,100,94.22.197.179,d947.ip18.netikka.fi,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2014-04-24,ANVIA Silmukkatie 6- Vaasa- Finland- FI,15527,365,None
mnemonix1,FR,48,915,195.154.90.131,195.154.90.131.nip.io,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-12-26,AS12876 - FR,12876,248,None
RelayOnAsteroids,DE,48,1279,95.143.172.188,cepheus.uberspace.de,64304,63445,0,0,1,0,0,1,1,1,1,Tor 0.2.8.11 on Linux,0,0,2015-09-07,RHTEC-AS rh-tec IP Backbone- DE,25560,205,None
robcook,IN,48,784,139.59.8.134,cook.jagr.org,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.8.9 on FreeBSD,0,0,2015-11-18,DIGITALOCEAN-AS-IN Digital Ocean- Inc.- US,135340,351,None
sybillia,FR,48,896,88.180.173.63,dmt69-1-88-180-173-63.fbx.proxad.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-07-07,PROXAD - FR,12322,182,None
theprocess,US,48,4,74.208.78.130,process.org,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.9.9 on Linux,0,0,2007-11-19,ONEANDONE-AS Brauerstrasse 48- DE,8560,275,None
theshell,US,48,553,69.163.100.12,tor.theshell.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.8 on DragonFly,0,0,2013-02-24,LYONLABS - LyonLabs- LLC- US,47069,324,None
ThorChangedMyName,US,48,246,66.55.67.28,66.55.67.28,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2015-06-01,SKIPL - SkipLink- LLC- US,46176,356,None
Unnamed,US,48,8481,45.79.10.195,li1109-195.members.linode.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-02-15,LINODE-AP Linode- LLC- US,63949,228,None
xldmaklrnbkv,NL,48,2062,185.145.129.204,185.145.129.204,9001,None,0,1,0,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-11-09,ABELOHOST - NL,204196,12,None
0x7ffd,DE,49,736,81.169.152.100,schmitz-linneweber.de,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.4.27 on Linux,0,0,2014-04-23,STRATO STRATO AG- DE,6724,294,None
AaronSwartz,US,49,90,70.124.157.109,cpe-70-124-157-109.austin.res.rr.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2015-01-10,SCRR-11427 - Time Warner Cable Internet LLC- US,11427,363,[2605:6000:101e:97::9001]:9001
busbar,FI,49,275,80.248.240.43,80-248-240-43.cust.suomicom.net,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-05-31,SUOMICOMMUNICATIONS - FI,16302,216,None
CHIPrelay,US,49,666,96.35.111.25,96-35-111-25.dhcp.bycy.mi.charter.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-05-01,CHARTER-NET-HKY-NC - Charter Communications- US,20115,338,None
DeepBlueOcean,GR,49,1,83.212.104.145,snf-25547.vm.okeanos.grnet.gr,80,None,0,0,1,0,0,0,1,1,0,Tor 0.2.7.6 on Linux,0,0,2014-04-17,GR-NET http://www.grnet.gr- GR,5408,1630,None
doggerel,GB,49,87,212.159.100.232,wombat.sd.ai,7973,7712,0,0,1,0,0,1,1,1,1,Tor 0.2.8.8 on Linux,0,0,2015-10-17,PLUSNET UK Internet Service Provider- GB,6871,188,None
hopcyberkinsnut,US,49,2204,96.235.130.252,static-96-235-130-252.cmdnnj.fios.verizon.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-03-03,UUNET - MCI Communications Services- Inc. d/b/a Verizon Business- US,701,340,None
idideditheconfig1,US,49,243,72.12.207.14,72.12.207.14,9001,9030,0,1,0,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-12-15,WINTEK-CORP - Wintek Corporation- US,11114,19,None
jonsiii,DK,49,919,176.20.196.193,176-20-196-193-dynamic.dk.customer.tdc.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2014-04-21,TDC TDC A/S- DK,3292,183,None
kjernv13o4uh,US,49,520,70.121.79.55,cpe-70-121-79-55.austin.res.rr.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.8 on Linux,0,0,2014-07-05,SCRR-11427 - Time Warner Cable Internet LLC- US,11427,439,None
Mercury3001,US,49,2284,107.170.113.28,107.170.113.28,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.4.27 on Linux,0,0,2016-05-30,DIGITALOCEAN-ASN-NY2 - Digital Ocean- Inc.- US,62567,306,None
PhobicFreezing,RU,49,218,158.255.5.207,158.255.5.207,9001,81,0,1,1,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2017-01-24,NCONNECT-AS - RU,49335,82,None
Prometheus,US,49,411,209.141.52.13,eckley.bbsnoc.com,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2017-01-06,PONYNET - FranTech Solutions- US,53667,260,None
torgwthem,AT,49,1024,212.17.102.77,212-17-102-77.static.upcbusiness.at,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.8.11 on Linux,0,0,2015-07-12,LGI-UPC formerly known as UPC Broadband Holding B.V.- AT,6830,297,None
torgwtorulethemall,US,49,5395,199.19.85.252,199.19.85.252,443,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2014-02-04,SWITCH-LTD - SWITCH- LTD- US,23005,289,None
Unnamed,JP,49,31,45.63.121.176,45.63.121.176.vultr.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-10-30,AS-CHOOPA - Choopa- LLC- US,20473,493,None
Unnamed,US,49,8409,69.164.216.230,li131-230.members.linode.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-02-18,LINODE-AP Linode- LLC- US,63949,272,None
Unnamed,US,49,3937,52.91.227.251,ec2-52-91-227-251.compute-1.amazonaws.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-02-12,AMAZON-AES - Amazon.com- Inc.- US,14618,203,None
Unnamed,CA,49,8432,159.203.22.51,159.203.22.51,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-02-17,DIGITALOCEAN-ASN-CA1 - Digital Ocean- Inc.- US,394362,200,None
Unnamed,LU,49,37,80.90.43.221,80.90.43.221,45781,None,0,0,0,0,0,1,1,1,0,Tor 0.2.9.9 on Linux,0,0,2014-05-01,AS9008 Luxembourg- LU,9008,24,None
Unnamed,TW,49,96,211.76.55.92,211.76.55.92,9001,9030,0,1,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-09-09,QTCN-ASN1 GCNet (Reach & Range Inc.)- TW,4662,9,None
a10060c393046cfd,AR,50,168,190.216.2.136,190-216-2-136.static.impsat.net.ar,443,80,0,1,0,0,0,1,1,1,1,Tor 0.2.5.10 on OpenBSD,0,0,2015-08-29,LVLT-3549 - Level 3 Communications- Inc.- US,3549,18,None
BeverlyHills,US,50,4,75.87.191.70,cpe-75-87-191-70.kc.res.rr.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2015-05-11,SCRR-11427 - Time Warner Cable Internet LLC- US,11427,256,None
CountDown321,SK,50,642,185.66.200.10,185.66.200.10.skhosting.eu,9001,None,0,1,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-09-22,SKHOSTING-EU - SK,201702,104,None
FreeTurkey,IT,50,54,2.225.141.134,2-225-141-134.ip176.fastwebnet.it,9002,9031,0,0,1,0,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2016-04-30,FASTWEB - IT,12874,232,None
synrelay,DE,50,19,87.174.208.67,p57AED043.dip0.t-ipconnect.de,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.6.10 on Linux,0,0,2014-11-05,DTAG Internet service provider operations- DE,3320,240,None
Unnamed,US,50,6,173.76.237.62,pool-173-76-237-62.bstnma.fios.verizon.net,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 8,0,0,2017-01-15,UUNET - MCI Communications Services- Inc. d/b/a Verizon Business- US,701,2020,None
Unnamed,US,50,975,24.22.245.11,c-24-22-245-11.hsd1.wa.comcast.net,9270,9330,0,0,1,0,0,1,1,1,1,Tor 0.2.8.11 on Windows 8 [server],0,0,2016-12-22,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,451,None
Unnamed,CA,50,723,64.137.182.152,64.137.182.152,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on OpenBSD,0,0,2016-08-26,COLOWAREHOUSEONTARIO - 2267921 ONTARIO LTD- CA,55053,297,None
WAZAR,ZA,50,118,154.127.60.154,za,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.9.9 on Linux,0,0,2017-01-19,NetStack-AS- ZA,37692,251,None
whoopsydaisy,US,50,153,104.190.164.172,104.190.164.172,9090,None,0,0,1,0,0,1,1,1,0,Tor 0.2.4.27 on Linux,0,0,2015-12-03,ATT-INTERNET4 - AT&T Services- Inc.- US,7018,332,None
coolMe,IT,51,2269,192.71.245.215,192.71.245.215,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-10-03,PDDA-AS - CZ,34971,221,None
ididnteditheconfig,US,51,21,50.128.140.134,c-50-128-140-134.hsd1.fl.comcast.net,9001,9030,0,1,0,0,0,0,1,1,1,Tor 0.2.5.12 on Linux,0,0,2017-02-01,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,20,None
kalleponken4711,SE,51,84,94.198.68.218,94-198-68-218.customer.t3.se,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.4.27 on Linux,0,0,2013-07-29,T3 http://www.t3.se/- SE,28908,364,None
Laurasia,FR,51,120,195.154.91.194,tor-proxy-01.saintaardvarkthecarpeted.com,9001,None,0,1,1,0,0,1,1,1,0,Tor 0.3.0.1-alpha on FreeBSD,0,0,2016-09-04,AS12876 - FR,12876,98,None
pil,NL,51,179,213.163.84.204,hostedby.shineservers.com,26836,29362,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-01-26,INTERACTIVE3D - NL,49544,1210,None
raspimuc,DE,51,16,84.159.73.54,p549F4936.dip0.t-ipconnect.de,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.4.27 on Linux,0,0,2014-10-07,DTAG Internet service provider operations- DE,3320,424,None
Razor,US,51,74,98.164.4.223,ip98-164-4-223.ks.ks.cox.net,443,81,0,0,1,0,0,0,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-01-30,ASN-CXA-ALL-CCI-22773-RDC - Cox Communications Inc.- US,22773,402,None
Tor2NinurtaName,US,51,102,155.94.181.179,155.94.181.179.static.quadranet.com,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.8.12 on Linux,0,0,2017-01-17,ASN-QUADRANET-GLOBAL - QuadraNet- Inc- US,8100,343,[2607:fcd0:106:3200::353a:2912]:443
Unnamed,FR,51,512,163.172.134.39,39-134-172-163.rev.cloud.scaleway.com,9001,None,0,1,0,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2015-12-18,AS12876 - FR,12876,18,None
Unnamed,CA,51,257,64.137.173.235,64.137.173.235,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.7.6 on OpenBSD,0,0,2017-01-23,COLOWAREHOUSEONTARIO - 2267921 ONTARIO LTD- CA,55053,246,None
Unnamed,US,51,438,52.183.47.155,52.183.47.155,9257,9317,0,0,1,0,0,1,1,1,1,Tor 0.2.8.11 on Windows 8 [server],0,0,2016-12-24,MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation- US,8075,610,None
418imateapot,US,52,49,173.53.30.91,pool-173-53-30-91.rcmdva.fios.verizon.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2016-11-23,UUNET - MCI Communications Services- Inc. d/b/a Verizon Business- US,701,203,None
acelewis3,DE,52,892,207.154.205.226,207.154.205.226,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-12-27,DIGITALOCEAN-GERMANY - DE,201229,175,None
arnspringer,HK,52,1158,103.234.220.197,103-234-220-197.hkdata.center,443,80,0,1,1,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2016-12-16,NEWTT-IP-AP Wharf T&T Ltd.- HK,9381,154,None
asuka,DE,52,105,46.4.144.81,static.81.144.4.46.clients.your-server.de,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.9.9 on Linux,0,0,2016-01-25,HETZNER-AS - DE,24940,308,None
charon,CH,52,1008,95.183.50.138,hosted-by.solarcom.ch,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-12-20,SOLARCOM - CH,197988,283,None
fonoX01,FR,52,648,5.39.81.102,ks3268576.kimsufi.com,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.4.27 on Linux,0,0,2016-12-15,OVH - FR,16276,177,None
Genisys,BE,52,21,62.235.32.174,ip-62-235-32-174.dsl.scarlet.be,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.9.8 on Linux,0,0,2015-09-27,BELGACOM-SKYNET-AS - BE,5432,272,None
heteigenwijsje,NL,52,1,80.127.116.102,a80-127-116-102.adsl.xs4all.nl,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.7.6 on OpenBSD,0,0,2017-01-31,None,None,585,[2001:984:a1fc::2]:9001
k21hermes,CH,52,605,95.183.51.126,.,5831,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-07-19,SOLARCOM - CH,197988,255,None
Orion,DE,52,1149,78.46.194.31,static.31.194.46.78.clients.your-server.de,443,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-12-16,HETZNER-AS - DE,24940,267,None
stefan,UA,52,334,93.73.39.96,northeastness.fixing.volia.net,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-01-13,VOLIA-AS - UA,25229,312,None
undso,DE,52,25,91.250.117.252,www.kathleen-bartz-filz.de,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.9.9 on Linux,0,0,2017-01-24,HOSTEUROPE-AS - DE,20773,646,None
Unnamed,US,52,8407,192.81.217.126,192.81.217.126,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-02-18,SERVERSTACK-ASN - ServerStack- Inc.- US,46652,188,None
x,CH,52,10,5.145.46.166,166-46-145-5.dyn.cable.fcom.ch,95,96,0,0,1,0,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2015-08-11,FINECOM Quickline AG (former Finecom Telecommunications AG / EBM Telecom)- CH,15600,168,None
acelewis5,GB,53,891,139.59.160.33,139.59.160.33,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-12-27,DIGITALOCEAN-ASN-2 - GB,202109,318,None
Amanita,DE,53,76,95.168.148.233,cable-95-168-148-233.cust.telecolumbus.net,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.9.8 on FreeBSD,0,0,2016-09-18,TELECOLUMBUS - DE,20880,210,[2a02:2450:1029:3d:21f:caff:fe00:1016]:443
Ammja,FR,53,154,91.236.239.140,srv291.fhnet.fr,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.9.9 on Linux,0,0,2013-10-04,FIRSTHEBERG - FR,197922,191,None
def,UA,53,61,89.252.2.140,89.252.2.140.freenet.com.ua,442,None,0,1,1,0,0,0,1,1,0,Tor 0.2.4.23 on Windows 8,0,0,2016-07-28,FREENET-AS - UA,31148,256,None
grandma,DE,53,341,109.90.46.210,ip-109-90-46-210.hsi11.unitymediagroup.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.8 on Linux,0,0,2016-03-02,LGI-UPC formerly known as UPC Broadband Holding B.V.- AT,6830,229,None
KDFrelayLaguna,US,53,2503,68.231.219.217,ip68-231-219-217.oc.oc.cox.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2015-04-12,ASN-CXA-ALL-CCI-22773-RDC - Cox Communications Inc.- US,22773,393,None
larry,SG,53,1586,216.12.198.82,larry.my3stooges.info,443,8080,0,0,1,0,0,1,1,1,1,Tor 0.2.9.5-alpha on Linux,0,0,2011-12-17,SOFTLAYER - SoftLayer Technologies Inc.- US,36351,269,None
Neuromancer,DE,53,927,78.47.249.226,neuromancer.virtugon.net,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.9.8 on Linux,0,0,2015-12-12,HETZNER-AS - DE,24940,194,None
scenics1,SE,53,229,81.230.108.214,81-230-108-214-no123.bredband.skanova.com,7070,7030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2016-02-13,TELIANET-SWEDEN - SE,3301,109,None
torlytorly,DE,53,409,138.201.95.125,torly.intheinter.net,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.9.8 on Linux,0,0,2016-06-16,HETZNER-AS - DE,24940,332,None
Unnamed,GB,53,7267,37.123.113.29,37.123.113.29,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-02-17,UK2NET-AS - GB,13213,186,None
AeHei4kie1bae8aefei,FR,54,806,178.32.221.58,www.efflam.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2016-12-03,OVH - FR,16276,283,None
amandagflap,DK,54,166,62.107.48.103,3e6b3067.rev.stofanet.dk,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.3.0.1-alpha on Linux,0,0,2017-01-25,STOFANET - DK,197288,918,None
beky,IT,54,1641,188.213.166.237,host237-166-213-188.serverdedicati.aruba.it,24875,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-06-28,ARUBA-ASN - IT,31034,142,None
Deepdale,US,54,2669,209.6.143.153,209-6-143-153.c3-0.bkl-ubr1.sbo-bkl.ma.cable.rcn.com,9447,9090,0,0,1,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2015-10-06,RCN-AS - RCN- US,6079,422,None
dosimeter,JP,54,40,139.162.78.61,tor.jp.darklord.space,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-12-07,LINODE-AP Linode- LLC- US,63949,411,None
mineAllMine,NL,54,1622,83.162.188.100,badjar.demon.nl,4443,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2015-02-02,XS4ALL-NL Amsterdam- NL,3265,301,None
number684,NL,54,25,84.106.234.152,546AEA98.cm-12-3d.dynamic.ziggo.nl,9001,9080,0,0,1,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2017-01-14,ZIGGO Ziggo B.V.- NL,9143,295,None
ridcully,DE,54,13,188.40.99.69,ridcully.episode-iv.de,9031,None,0,0,1,0,0,0,1,1,0,Tor 0.2.8.12 on Linux,0,0,2010-07-04,HETZNER-AS - DE,24940,549,None
Uni25,US,54,1584,54.186.48.3,ec2-54-186-48-3.us-west-2.compute.amazonaws.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2015-04-24,AMAZON-02 - Amazon.com- Inc.- US,16509,266,None
Zion,SE,54,9425,95.215.44.102,mail.ceramicafavretto.com.br,9339,None,0,0,1,0,0,1,1,1,0,Tor 0.2.6.10 on Linux,0,0,2012-10-19,MAKONIX - LV,52173,139,None
2beb25d0d1701a38ca0,US,55,27,173.72.36.14,pool-173-72-36-14.cmdnnj.fios.verizon.net,25691,10491,0,0,1,0,0,0,1,1,1,Tor 0.2.9.8 on FreeBSD,0,0,2017-01-24,UUNET - MCI Communications Services- Inc. d/b/a Verizon Business- US,701,462,None
ChUnK3yW1R3,RU,55,216,158.255.5.206,158.255.5.206,9001,81,0,1,1,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2017-01-25,NCONNECT-AS - RU,49335,80,None
default,FR,55,231,89.94.253.96,static-89-94-253-96.axione.abo.bbox.fr,443,None,0,1,0,0,0,0,1,1,0,Tor 0.2.8.7 on Windows 7,0,0,2016-12-01,ASN-BOUYGTEL-ISP - FR,5410,5,None
hydrogen259,HR,55,9,94.253.152.92,cpe-94-253-152-92.zg.cable.xnet.hr,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.8.9 on Linux,0,0,2016-11-11,DCM-AS B.Net Hrvatska d.o.o.- HR,31012,249,None
ididntedittheconfig,US,55,5885,192.210.203.16,btcontract.com,143,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2015-12-10,AS-COLOCROSSING - ColoCrossing- US,36352,157,None
RToRpi,NL,55,102,213.152.161.40,.,11752,58488,0,0,1,0,0,1,1,1,1,Tor 0.2.9.5-alpha on Linux,0,0,2016-09-05,GLOBALLAYER - NL,49453,243,None
Unnamed,MX,55,6525,138.204.171.103,138.204.171.103,443,None,0,0,1,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-05-07,SOFTLAYER - SoftLayer Technologies Inc.- US,36351,38,None
Unnamed,FR,55,11,89.2.158.132,ip-132.net-89-2-158.rev.numericable.fr,9002,9031,0,0,1,0,0,0,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-12-25,ASN-NUMERICABLE - FR,21502,390,None
veganedge,IN,55,235,139.59.37.101,139.59.37.101,80,None,0,0,1,0,0,1,1,1,0,Tor 0.2.9.9 on Linux,0,0,2017-01-24,DIGITALOCEAN-AS-IN Digital Ocean- Inc.- US,135340,465,None
VeganRulez,DE,55,21,93.236.246.8,p5DECF608.dip0.t-ipconnect.de,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-01-05,DTAG Internet service provider operations- DE,3320,575,None
AbsolemTorRelay,NL,56,47,188.166.32.200,188.166.32.200,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.9.9 on Linux,0,0,2017-01-27,DIGITALOCEAN-ASN-3 - NL,202018,21,None
alfavetix,DE,56,192,148.251.227.14,asterix.stinpriza.org,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.9.9 on Linux,0,0,2014-06-17,HETZNER-AS - DE,24940,518,None
aphelion,CZ,56,827,93.185.109.191,93.185.109.191,8080,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2009-05-26,VSHOSTING - CZ,43541,174,None
BlueRainAcidSky,JP,56,1293,50.31.252.43,50.31.252.43.static.vps.net,8080,None,0,0,1,0,0,1,1,1,0,Tor 0.2.8.11 on Linux,0,0,2015-11-24,HOSTINGSERVICES-INC - Hosting Services- Inc.- US,32780,615,None
EF,RU,56,55,5.2.54.152,host-5-2-54-152.ugmk-telecom.ru,9443,9480,0,0,1,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-10-23,UT-SVR - RU,41560,169,None
Eutaxy,US,56,675,67.249.138.113,cpe-67-249-138-113.twcny.res.rr.com,9250,9251,0,0,1,0,0,1,1,1,1,Tor 0.2.8.11 on Linux,0,0,2016-01-02,RR-NYSREGION-ASN-01 - Time Warner Cable Internet LLC- US,11351,235,None
glowworm,US,56,243,63.142.157.162,63.142.157.162,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2015-04-09,CASCADE-NETWORKS-INCORPORATED - Cascade Networks Incorporated- US,29870,246,None
HellBringer,NL,56,733,83.86.120.4,53567804.cm-6-7b.dynamic.ziggo.nl,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.4.27 on Linux,0,0,2015-12-13,ZIGGO Ziggo B.V.- NL,9143,162,None
ididntedittheconfig,US,56,63,108.31.169.232,pool-108-31-169-232.washdc.fios.verizon.net,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.8.7 on Windows 7,0,0,2016-09-17,UUNET - MCI Communications Services- Inc. d/b/a Verizon Business- US,701,504,None
justinian,US,56,1060,104.236.151.160,104.236.151.160,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.8.12 on Linux,0,0,2015-08-28,DIGITALOCEAN-ASN - Digital Ocean- Inc.- US,14061,328,None
kgb,RU,56,31,188.134.5.92,188x134x5x92.static-business.iz.ertelecom.ru,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.8.8 on Linux,0,0,2015-11-09,ZTELECOM-AS - RU,41733,305,None
nanashi,JP,56,112,14.3.91.44,ae091044.dynamic.ppp.asahi-net.or.jp,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.8.11 on Windows 8,0,0,2017-01-16,ASAHI-NET Asahi Net- JP,4685,724,None
ocfVolibear,RO,56,842,91.233.106.145,am0.soyned.com,1111,None,0,0,1,0,0,1,1,1,0,Tor 0.2.9.8 on Linux,0,0,2016-12-29,LCSNET-AS - RO,57611,226,None
Pounet27TorRelay,FR,56,2,82.248.142.136,dispo-82-248-142-136.adsl.proxad.net,9001,9030,0,1,0,0,0,0,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-01-30,None,None,5,None
Rainmaker,NL,56,203,163.158.168.20,020-168-158-163.dynamic.caiway.nl,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2016-09-18,KABELFOON CAIW Autonomous System- NL,15435,337,None
ReacTor,DE,56,19,87.147.92.142,p57935C8E.dip0.t-ipconnect.de,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2016-01-13,DTAG Internet service provider operations- DE,3320,429,None
Unnamed,GB,56,8385,178.62.125.125,178.62.125.125,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-02-19,DIGITALOCEAN-ASN-2 - GB,202109,216,None
Unnamed,GB,56,8577,178.62.88.111,178.62.88.111,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-02-11,DIGITALOCEAN-ASN-2 - GB,202109,269,None
zzkldfiur,NL,56,1925,185.145.128.149,185.145.128.149,9001,None,0,1,0,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-11-14,ABELOHOST - NL,204196,8,None
barwin,CR,57,3583,179.48.248.17,179.48.248.17,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-11-05,Data Miners S.A. ( Racknation.cr )- CR,52423,424,None
bunten4a,AU,57,449,43.240.99.62,vm-43-240-99-62.intersect.nectar.org.au,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.8.9 on Linux,0,0,2016-08-25,AARNET-AS-AP Australian Academic and Reasearch Network (AARNet)- AU,7575,246,None
